Date,return
2022-07-14,-0.005007737241575701
2022-07-15,0.008141781810078727
2022-07-18,-0.012045790871401223
2022-07-19,-0.0003710728722628563
2022-07-20,-0.012610835542426618
2022-07-21,0.0031502198369206297
2022-07-22,-0.024732791258577472
2022-07-25,-0.0007
2022-07-26,-0.0007
2022-07-27,0.007641250523849813
2022-07-28,0.008864998983104761
2022-07-29,0.01224547416034487
2022-08-01,0.008332147036207717
2022-08-02,-0.010994676534748905
2022-08-03,0.002342295672861094
2022-08-04,-0.0011858284363396247
2022-08-05,-0.0033871472838821848
2022-08-08,0.024526136525181763
2022-08-10,0.0029068836406373195
2022-08-11,0.013230468514331644
2022-08-12,-0.00037009399549339187
2022-08-16,0.01144668009594739
2022-08-17,0.00515928787527628
2022-08-18,0.0011920536173277655
2022-08-19,-0.012336999965334659
2022-08-22,-0.015203840176367465
2022-08-23,-0.00449452358954503
2022-08-24,-0.004809639561535308
2022-08-25,0.005431632240936022
2022-08-26,-0.0001707236104289103
2022-08-29,0.017541424174427084
2022-08-30,-0.03244391408630731
2022-09-01,0.009386981557277425
2022-09-02,-0.009068420888004063
2022-09-05,-0.006428836253589452
2022-09-06,0.0038125336686468106
2022-09-07,0.0047336750395489
2022-09-08,-0.01032173233379152
2022-09-09,-0.0007
2022-09-12,0.003369773430082611
2022-09-13,-0.013089560199010506
2022-09-14,-0.011676907540750882
2022-09-15,-0.0007
2022-09-16,-0.019779644746238296
2022-09-19,-0.006598512938471085
2022-09-20,-0.012045783992867487
2022-09-21,0.001545334415587739
2022-09-22,0.02130594532050968
2022-09-23,0.026817011388020822
2022-09-26,0.01348406095251558
2022-09-27,0.008972044462353782
2022-09-28,0.017187086006439676
2022-09-29,0.005181566735962078
2022-09-30,-0.028212882288040947
2022-10-03,0.005734024387673052
2022-10-04,-0.028162949749869597
2022-10-06,0.01101158301158301
2022-10-07,0.0043146118289092445
2022-10-10,0.011042733660411282
2022-10-11,0.010141359347330237
2022-10-12,-0.006532777238797262
2022-10-13,0.011491156352927386
2022-10-14,-0.03257754324070451
2022-10-17,-0.006646795535423825
2022-10-18,-0.0018666563367050974
2022-10-19,0.010250458867495885
2022-10-20,-0.006752771311130713
2022-10-21,-0.007040413731407639
2022-10-24,0.015605548234630076
2022-10-25,-0.006947115239494409
2022-10-27,0.002412306365322222
2022-10-28,0.002956510137217745
2022-10-31,0.0260505932315071
2022-11-01,0.011057705099148938
2022-11-02,0.000627708562877403
2022-11-03,-0.004391631862246024
2022-11-04,-0.006898635115135138
2022-11-07,0.0077814120992146935
2022-11-09,-0.0002983166601257658
2022-11-10,0.01087280221422174
2022-11-11,0.05666505513998887
2022-11-14,0.0024207408249470592
2022-11-15,0.0024455751113218564
2022-11-16,0.00858558047748874
2022-11-17,-0.009032963768213798
2022-11-18,-0.0026263817983500867
2022-11-21,-0.01025478386326269
2022-11-22,-0.00147118043045
2022-11-23,0.0026018819688619936
2022-11-24,0.016258779064212144
2022-11-25,-0.0046150012562930385
2022-11-28,-0.012156386183323159
2022-11-29,0.001499802341889926
2022-11-30,-0.00663386710152636
2022-12-01,-0.006870064333769483
2022-12-02,0.007656724493036447
2022-12-05,-0.003640100444172966
2022-12-06,0.0011159748539349191
2022-12-07,0.0004344258843758924
2022-12-08,-0.0056195454184837694
2022-12-09,-0.007131869993388259
2022-12-12,-0.007786369920049523
2022-12-13,-0.0007
2022-12-14,-0.008463260293454301
2022-12-15,0.018318537844338272
2022-12-16,-0.004810658280148529
2022-12-19,-0.003110426550407374
2022-12-20,0.006900852269411392
2022-12-21,0.009673040156759665
2022-12-22,0.00343099759219939
2022-12-23,0.008932702388893404
2022-12-26,-0.01990409124362716
2022-12-27,-0.0010127310208061218
2022-12-28,0.0007969911872910204
2022-12-29,-0.007056156689512551
2022-12-30,0.008012056176700217
2023-01-02,-0.0003377934012537075
2023-01-03,-0.0065389532625518155
2023-01-04,0.017872837660728468
2023-01-05,0.006428432858715464
2023-01-06,0.0033131380030632335
2023-01-09,-0.0019442950004551793
2023-01-10,0.018278533891296012
2023-01-11,-0.014410564069209217
2023-01-12,-0.0053428175431355735
2023-01-13,-0.0007815638836223235
2023-01-16,0.009589836923582843
2023-01-17,-0.014886713014813646
2023-01-18,-0.019051827345913236
2023-01-19,0.004153188188289695
2023-01-20,0.010248744459178592
2023-01-23,0.0073150794628220606
2023-01-24,0.013388364679916902
2023-01-25,-0.027631955526310776
2023-01-27,-0.0007
2023-01-30,-0.0010211257429653107
2023-01-31,-0.007997895230839948
2023-02-01,-0.01499836393985932
2023-02-02,0.01486886751664186
2023-02-03,-0.03458384243360433
2023-02-06,-0.0007
2023-02-07,0.0014831954124680294
2023-02-08,-0.00012083545050216108
2023-02-09,-0.0020858201636706547
2023-02-10,0.003968331931602228
2023-02-13,0.0007542716621013244
2023-02-14,0.00925617256767646
2023-02-15,-0.0020312770160424384
2023-02-16,-0.0036221937666707075
2023-02-17,-0.005017240358025808
2023-02-20,-0.010790656593963319
2023-02-21,-0.0037492173480121074
2023-02-22,0.019617412633959108
2023-02-23,0.006783556276444905
2023-02-24,0.008919354693862592
2023-02-27,-0.0024859910449464536
2023-02-28,-0.004206006109298994
2023-03-01,0.0009688656624943328
2023-03-02,0.008510471470005802
2023-03-03,-0.01984920365284094
2023-03-06,-0.007054964230300657
2023-03-08,-0.0019971306043705395
2023-03-09,-0.001491960943010149
2023-03-10,-0.02718646818929167
2023-03-13,-0.0007
2023-03-14,0.0026777595370116466
2023-03-15,0.014350933579741813
2023-03-16,-0.006485509184902377
2023-03-17,-0.013370711480323398
2023-03-20,0.006930942958616583
2023-03-21,-0.011333332447408454
2023-03-22,0.0023108251127182187
2023-03-23,0.008027763178311005
2023-03-24,0.0015992943289071227
2023-03-27,-0.005757168462192313
2023-03-28,0.008134248575254854
2023-03-29,0.004809566861532708
2023-03-31,0.013698170195224598
2023-04-03,0.0006212598188506621
2023-04-05,0.026823065621615856
2023-04-06,0.007619097070445058
2023-04-10,-0.00474088373921403
2023-04-11,0.0029244513730475566
2023-04-12,0.012986237191704273
2023-04-13,0.00448098318957686
2023-04-17,-0.01524421881876177
2023-04-18,-0.0042301019164108136
2023-04-19,0.0036756387172593
2023-04-20,0.0037221395348330136
2023-04-21,0.0016149783344170457
2023-04-24,0.008091461038455547
2023-04-25,-0.014216709445496467
2023-04-26,0.004596873321750734
2023-04-27,0.00550309475856352
2023-04-28,0.003926156679123173
2023-05-02,-0.00020737297790209566
2023-05-03,0.003496858316581686
2023-05-04,0.02046477320974029
2023-05-05,-0.060521376618470527
2023-05-08,-0.011564475170628571
2023-05-09,-3.052601048785376e-05
2023-05-10,-0.004621433811060017
2023-05-11,-0.0006657930226932568
2023-05-12,-0.008831423289652213
2023-05-15,-0.0007
2023-05-16,0.005734010196289999
2023-05-17,0.0053724604087479295
2023-05-18,-0.0039977101376813375
2023-05-19,-0.0011549504614734563
2023-05-22,0.0035520379872459595
2023-05-23,0.002346093947379259
2023-05-24,0.013071094210369946
2023-05-25,0.0038371566801542957
2023-05-26,-0.0038519371665845905
2023-05-29,-0.01219212149120447
2023-05-30,-0.000764272117256452
2023-05-31,0.015824107357343357
2023-06-01,0.0042523366197243645
2023-06-02,-0.001558562419249613
2023-06-05,0.001307158342336428
2023-06-06,0.003116427655819584
2023-06-07,-0.0051893830967598125
2023-06-08,-0.0006220221526991797
2023-06-09,-0.0011810914716921088
2023-06-12,0.006084649870671929
2023-06-13,-0.0016866506813775547
2023-06-14,0.0010913498884857309
2023-06-15,0.012299066423221205
2023-06-16,-0.013084324118037196
2023-06-19,-0.000873504442694644
2023-06-20,-0.0034882814967003364
2023-06-21,0.017480533662141407
2023-06-22,0.0048912152885858574
2023-06-23,-6.0781152505841505e-05
2023-06-26,-0.00483727217581818
2023-06-27,0.014093085607072018
2023-06-28,0.010581252938120098
2023-06-30,0.01506423880966087
2023-07-03,0.010814652029450707
2023-07-04,0.004884246613851989
2023-07-05,-0.031767118944133005
2023-07-06,0.0010159358458279033
2023-07-07,-0.008716344529850113
2023-07-10,-0.002379073544598689
2023-07-11,-0.0062596875635322225
2023-07-12,0.009372872970956759
2023-07-13,-0.004991037368186486
2023-07-14,-0.0020718172681081426
2023-07-17,-0.020918172750306448
2023-07-18,0.0008338848899706571
2023-07-19,-0.004530603514245057
2023-07-20,-0.0007
2023-07-21,-0.007697966282222718
2023-07-24,0.0015814439421169325
2023-07-25,0.010843655830982613
2023-07-26,-0.0034776148949674586
2023-07-27,-0.011780203688647288
2023-07-28,0.017721069198128995
2023-07-31,-0.004685036955470379
2023-08-01,-0.006692122298872857
2023-08-02,-0.0007
2023-08-03,0.007223330223910495
2023-08-04,-0.014459803450358964
2023-08-07,0.0005749975123285272
2023-08-08,0.0008174819041068719
2023-08-09,-0.000363605272975998
2023-08-10,0.008876187445212916
2023-08-11,0.010422592781348505
2023-08-14,0.004880184626772783
2023-08-16,0.002917728278145458
2023-08-17,0.005540911759788593
2023-08-18,0.004100699814980368
2023-08-21,0.0007857721628340489
2023-08-22,0.004278149247431061
2023-08-23,-0.002464188962423468
2023-08-24,0.0046010353380270515
2023-08-25,0.011270821433959714
2023-08-28,-0.010406714764033296
2023-08-29,-0.007954327842959776
2023-08-30,0.007294258054891398
2023-08-31,0.004592379042264688
2023-09-01,-0.0020680828679222
2023-09-04,-0.007655291976197479
2023-09-05,-0.006090071287558535
2023-09-06,0.01308013084527966
2023-09-07,0.009620783773656305
2023-09-08,0.007790961519752977
2023-09-11,0.005174359941344298
2023-09-12,0.003125398101404547
2023-09-13,0.004276325994803602
2023-09-14,-0.0006082466924392058
2023-09-15,0.011473563960388775
2023-09-18,-0.01967795500587552
2023-09-20,-0.04011551272548189
2023-09-21,-0.008018893390767551
2023-09-22,0.015257348039305124
2023-09-25,-0.0008825517087524029
2023-09-26,-0.00434361608384345
2023-09-27,0.007023763216521093
2023-09-28,0.0020630637508788578
2023-09-29,-0.0017064320748295084
2023-10-03,0.011957023947068135
2023-10-04,-0.014256836675019927
2023-10-05,-0.00405336269383743
2023-10-06,0.0011069285829819417
2023-10-09,0.0116031944898536
2023-10-10,-0.005671876917539024
2023-10-11,-0.011073029289640355
2023-10-12,0.006657614705125592
2023-10-13,-0.009097732484299896
2023-10-16,-0.004004516228536662
2023-10-17,0.00758372044220749
2023-10-18,-0.013917732250799593
2023-10-19,-0.0031584592153300456
2023-10-20,0.005181708559473508
2023-10-23,-0.010999454461148589
2023-10-25,-0.0007
2023-10-26,0.022118244820477733
2023-10-27,-0.003929172367517171
2023-10-30,-0.01085653063429883
2023-10-31,0.005790845316099795
2023-11-01,0.0013545017183802018
2023-11-02,-0.0015259355998644619
2023-11-03,-0.004740170323086223
2023-11-06,-0.008645120438264705
2023-11-07,-0.004851113197217737
2023-11-08,0.0028912799080750445
2023-11-09,-0.003955612060614486
2023-11-10,0.003937569973094078
2023-11-13,-0.001810165852910289
2023-11-15,0.010478171387894936
2023-11-16,0.00262560333638564
2023-11-17,-0.0021545987062035216
2023-11-20,6.637426205495908e-05
2023-11-21,0.008470719220915008
2023-11-22,-0.0035575012214152297
2023-11-23,0.005784950193182117
2023-11-24,0.007099166545911037
2023-11-28,-0.0022517754850436725
2023-11-29,0.019952324285462012
2023-11-30,-0.00022454445235787715
2023-12-01,-0.002181120718598324
2023-12-04,0.03471771558171864
2023-12-05,0.008885329377675543
2023-12-06,0.0025250967574648947
2023-12-07,0.0016278707737046125
2023-12-08,0.013953198267317952
2023-12-11,-0.0013307392386402925
2023-12-12,-0.009933373599988068
2023-12-13,-0.0022634818031785245
2023-12-14,0.011803317978829232
2023-12-15,0.0038784386987762783
2023-12-18,-0.0005131815825950236
2023-12-19,-0.0016910614394462446
2023-12-20,0.00248048858432928
2023-12-21,0.01792389484252104
2023-12-22,-0.009397031360743666
2023-12-26,0.006942609323550923
2023-12-27,0.012392622904461158
2023-12-28,0.0011448575297609502
2023-12-29,0.0023456803864390177
2024-01-01,-0.006523364133981883
2024-01-02,-0.0008110918190020385
2024-01-03,0.015419890528151365
2024-01-04,-0.01072982347420446
2024-01-05,0.005115769008516472
2024-01-08,0.011146129725645224
2024-01-09,0.007784980625242315
2024-01-10,-0.0033019488778719464
2024-01-11,0.004196929010224371
2024-01-12,0.004730148684368827
2024-01-15,-0.01925423187405169
2024-01-16,-0.0037960256418020956
2024-01-17,0.08435822306707394
2024-01-18,0.03339826717963154
2024-01-19,0.010429720860192452
2024-01-23,0.02944276700010342
2024-01-24,-0.020002161686805724
2024-01-25,0.014424075065016856
2024-01-29,-0.013764056015016797
2024-01-30,0.007115088162137296
2024-01-31,-0.01263579400820662
2024-02-01,-0.0025982316031664195
2024-02-02,0.013775730450594666
2024-02-05,0.0008989255458731363
2024-02-06,0.0005190536076400289
2024-02-07,-0.0007
2024-02-08,0.01881176140451825
2024-02-09,-0.00039193065240458323
2024-02-12,0.009689265389608532
2024-02-13,-0.0032013248515769515
2024-02-14,0.007458029958480359
2024-02-15,-0.023075501616716638
2024-02-16,0.004137038387656921
2024-02-19,-0.0019720732391964525
2024-02-20,0.02625085416472667
2024-02-21,-0.01041731699944305
2024-02-22,-0.01361915101942469
2024-02-23,0.0007396081531251765
2024-02-26,0.0011967434711717252
2024-02-27,-0.00151161063939462
2024-02-28,-0.007569675928977771
2024-02-29,-0.004257145917004262
2024-03-01,0.019488387563691124
2024-03-04,0.001362856971275582
2024-03-05,0.0056886397721429135
2024-03-06,0.0012145466481681049
2024-03-07,0.0024261466280811094
2024-03-11,-0.012654652555078276
2024-03-12,0.022236978213994674
2024-03-13,0.0005823594466952639
2024-03-14,-0.0033895581412400778
2024-03-15,-0.0019237284364739193
2024-03-18,-0.004543375129618392
2024-03-19,0.0022820114584786453
2024-03-20,-0.012626364291049111
2024-03-21,0.010272291124449762
2024-03-22,-0.002005911469176253
2024-03-26,-0.013494145051525793
2024-03-27,-0.01213379090151392
2024-03-28,0.004997553029125629
2024-04-01,0.015608866331362404
2024-04-02,0.006562409166111217
2024-04-03,0.0014525310429233536
2024-04-04,0.03056056453470883
2024-04-05,0.014369043732386877
2024-04-08,-0.0019038176492933512
2024-04-09,0.0012608533637322322
2024-04-10,-0.00787840161546404
2024-04-12,-0.011325560147036458
2024-04-15,-0.017364910562527206
2024-04-16,-0.009734388754377807
2024-04-18,0.009640543951747828
2024-04-19,-0.024486546127196196
2024-04-22,-0.0007
2024-04-23,0.003041933825261043
2024-04-24,-0.0027195541737896427
2024-04-25,0.0006284387894002193
2024-04-26,0.0006287490872654839
2024-04-29,-0.013048105231515807
2024-04-30,0.0061459355545822065
2024-05-02,-0.0093929519212266
2024-05-03,-0.009655813204128795
2024-05-06,-0.0020071656759816517
2024-05-07,0.010836472231166171
2024-05-08,0.015602660067584736
2024-05-09,0.02370747666202825
2024-05-10,-0.02087323797917026
2024-05-13,-0.012066205053629169
2024-05-14,-0.0039168356276150715
2024-05-15,0.015366713863755497
2024-05-16,-0.015119969360850158
2024-05-17,-0.004036464737668682
2024-05-21,-0.0036199107363695513
2024-05-22,0.00027415624459493053
2024-05-23,0.022889235573691942
2024-05-24,0.016481267008530944
2024-05-27,0.006920639484722268
2024-05-28,0.0018328685884110166
2024-05-29,-0.014505017816147856
2024-05-30,0.004342566074406807
2024-05-31,0.011024267557153121
2024-06-03,0.026541682133704954
2024-06-04,-0.05664032286573821
2024-06-05,0.046286633144723324
2024-06-06,0.005090831308918122
2024-06-07,0.008751661533188501
2024-06-10,-0.00765879214506854
2024-06-11,0.0022417202293511258
2024-06-12,0.005975182513882921
2024-06-13,0.00419277489703361
2024-06-14,0.010216624392440388
2024-06-18,0.006825760945363593
2024-06-19,0.031129442930389467
2024-06-20,0.006936712565176104
2024-06-21,-0.002156498926347739
2024-06-24,0.003992178204374563
2024-06-25,0.023289855712638217
2024-06-26,-0.005755680320903514
2024-06-27,-0.0031442553370311255
2024-06-28,-0.007281163761994692
2024-07-01,0.012709303538051392
2024-07-02,0.014895579171128798
2024-07-03,0.021986665937919068
2024-07-04,-0.02346426932299194
2024-07-05,-0.047169077794463436
2024-07-08,0.007736111773617992
2024-07-09,-0.000703230372959327
2024-07-10,0.006355050138579942
2024-07-11,0.002582896052822519
2024-07-12,-0.0004932505612061935
2024-07-15,0.0003697363137197242
2024-07-16,0.0014487208069141032
2024-07-18,0.0030560340185244905
2024-07-19,0.004644546129941578
2024-07-22,-0.02193121964440531
2024-07-23,0.014702799945452896
2024-07-24,0.008866714990659169
2024-07-25,-0.007823853718028377
2024-07-26,-0.0009588592122657406
2024-07-29,0.008095686105156007
2024-07-30,-0.00654192601392273
2024-07-31,-0.0001237393856980597
2024-08-01,-0.01566580302833598
2024-08-02,0.012417608532718977
2024-08-05,-0.02615794178713808
2024-08-06,-0.010405135630394635
2024-08-07,-0.0007
2024-08-08,-0.013226269902253396
2024-08-09,0.0045656623419873515
2024-08-12,0.005999286613014178
2024-08-13,-0.035675072677832834
2024-08-14,-0.0007
2024-08-16,-0.015113790583973342
2024-08-19,0.00033694744575562814
2024-08-20,-0.005169393054600366
2024-08-21,-0.008666268355208156
2024-08-22,-0.003382991632706397
2024-08-23,0.003831319441517455
2024-08-26,-0.01056883947600708
2024-08-27,-0.0013414144377861129
2024-08-28,-0.00039689224760255064
2024-08-29,0.0008857206885144437
2024-08-30,-0.0010070155237120438
2024-09-02,-0.007478600774513315
2024-09-03,-0.006392353995115786
2024-09-04,-0.004117878606655472
2024-09-05,0.002223087841573924
2024-09-06,-0.005165789561096343
2024-09-09,0.005834095704874586
2024-09-10,0.002338231224936222
2024-09-11,-0.003908225064101832
2024-09-12,0.013808593496477428
2024-09-13,-0.0003900217915035898
2024-09-16,0.003001320928762353
2024-09-17,-0.0012866561457938464
2024-09-18,0.015580079554066519
2024-09-19,0.008083479093706715
2024-09-20,0.01913962440324936
2024-09-23,0.010682346951529252
2024-09-24,0.004688019409831304
2024-09-25,0.0062497807660951915
2024-09-26,0.0024450088684965527
2024-09-27,-0.017269860265838384
2024-09-30,-0.01175358635609418
2024-10-01,-0.0047775539955834815
2024-10-03,0.025605348029484255
2024-10-04,0.014476808350958182
2024-10-07,0.02404007786242969
2024-10-08,-0.02055266670497613
2024-10-09,0.010841617129159495
2024-10-10,-0.017910151023800686
2024-10-11,0.006857600360065867
2024-10-14,-0.022471231572144982
2024-10-15,0.00236953704546266
2024-10-16,-0.010722532229037789
2024-10-17,-0.01567826970456007
2024-10-18,0.00519974597549029
2024-10-21,0.027856173755593797
2024-10-22,-0.008185260482039101
2024-10-23,0.012393883138937533
2024-10-24,0.007979028935140754
2024-10-25,-0.0035721611353775324
2024-10-28,-0.005277029368730549
2024-10-29,0.010177593033282792
2024-10-30,-0.009846757928756762
2024-10-31,0.000634145425552586
2024-11-01,0.0009218937507926287
2024-11-04,-0.01475410586015823
2024-11-05,-0.026923582887871826
2024-11-06,-0.0007
2024-11-07,-0.00495653337983764
2024-11-08,0.004523103932293263
2024-11-11,0.006754355312347681
2024-11-12,-0.02863214370870654
2024-11-13,-0.0007
2024-11-14,-0.006780236141562032
2024-11-18,-0.007295788650138667
2024-11-19,-0.021787603687067628
2024-11-21,-0.0007
2024-11-22,-0.003926966734052446
2024-11-25,0.02291477407413444
2024-11-26,-2.7953854057260814e-05
2024-11-27,0.014981378368996576
2024-11-28,-0.010566701810281767
2024-11-29,0.001617280573335706
2024-12-02,0.004816077436311062
2024-12-03,0.01196879430250625
2024-12-04,0.01850731538532178
2024-12-05,0.003037503759311739
2024-12-06,-0.005306189031178408
2024-12-09,0.007624529989085049
2024-12-10,-0.001016038337997238
2024-12-11,-0.0026765432039389117
2024-12-12,-0.0020664605541996306
2024-12-13,0.006723175471510567
2024-12-16,-0.0048994082206692555
2024-12-17,0.017129508431317754
2024-12-18,0.01230060190654905
2024-12-19,0.009499091033828675
2024-12-20,0.012266461090386885
2024-12-23,-0.016652503355803032
2024-12-24,0.001610231427116796
2024-12-26,0.004087590187229674
2024-12-27,-0.004188196592636612
2024-12-30,0.011316544524540183
2024-12-31,0.002840479991285545
2025-01-01,-0.005584241481138826
2025-01-02,-0.006170248776848677
2025-01-03,0.024836292938472275
2025-01-06,0.02212433414942661
2025-01-07,-0.0016954262957554448
2025-01-08,0.011147423071514088
2025-01-09,0.015640709416102717
2025-01-10,0.00662552474579472
2025-01-13,0.01563299213232416
2025-01-14,-0.009657534592469272
2025-01-15,0.002155904448447526
2025-01-16,-0.00547758165867215
2025-01-17,0.009261228039895566
2025-01-20,-0.008859024789853662
2025-01-21,0.005359544653702877
2025-01-22,-0.015799623514623797
2025-01-23,-0.0006902720844936173
2025-01-24,-0.009069601869758907
2025-01-27,-0.012122652433992681
2025-01-28,-0.0007
2025-01-29,0.004130772202274939
2025-01-30,0.008465926050031053
2025-01-31,0.00428617610090175
2025-02-01,-0.004591684047945444
2025-02-03,-0.007658368164000379
2025-02-04,0.025566183022990744
2025-02-05,0.00982045289580525
2025-02-06,0.003481341197431439
2025-02-07,-0.006365206210870426
2025-02-10,-0.009810977740380585
2025-02-11,-0.008363698593821946
2025-02-12,-0.0007
2025-02-13,-0.0053316260432221055
2025-02-14,-0.003078734508053023
2025-02-17,-0.01467553450686244
2025-02-18,0.0033190525956992407
2025-02-19,0.00240845206187497
2025-02-20,-0.0246166860109549
2025-02-21,-0.0032007524290407667
2025-02-24,0.009099019259438393
2025-02-25,-0.0031304018628837554
2025-02-27,-0.010907380869730334
2025-02-28,-0.020039391553204607
2025-03-03,-0.0007
2025-03-04,0.004966065658023501
2025-03-05,-0.013095878267240537
2025-03-06,-0.0007100249527696068
2025-03-07,0.0011530456949050093
2025-03-10,0.0010359620821921856
2025-03-11,0.0011851527798513823
2025-03-12,-0.016618043456179125
2025-03-13,-0.002659072525304324
2025-03-17,0.0022267129065626575
2025-03-18,0.0
2025-03-19,0.019702967884385598
2025-03-20,0.0141333508100036
2025-03-21,0.0009045971057690042
2025-03-24,0.016748116315342513
2025-03-25,0.011916647111082765
2025-03-26,-0.008180267321358434
2025-03-27,0.01040651203946071
2025-03-28,0.0015613376190418244
2025-04-01,-0.033010615684008135
2025-04-02,0.016432422466408504
2025-04-03,-0.0025408450586853256
2025-04-04,-0.01390800921950156
2025-04-07,-0.03419592884375636
2025-04-08,-0.0007
2025-04-09,0.002345834292601671
2025-04-11,-0.02365440737816891
2025-04-15,-0.0007
2025-04-16,0.007024523939287183
2025-04-17,0.015282165535475139
2025-04-21,0.010699122329031651
2025-04-22,0.01795446006854262
2025-04-23,-0.01926896405988787
2025-04-24,-0.0036904588556126946
2025-04-25,-0.002921547114691475
2025-04-28,0.004709052469929785
2025-04-29,-0.007336790901811893
2025-04-30,-0.008486990693610889
2025-05-02,0.0016104200523647434
2025-05-05,-0.007752782557774803
2025-05-06,0.0026332758025721585
2025-05-07,-0.007195754084550223
2025-05-08,0.008789024167796129
2025-05-09,0.02011930796926039
2025-05-12,-0.03571995291717087
2025-05-13,-0.0007
2025-05-14,0.006241507204175509
2025-05-15,-0.01214282896519185
2025-05-16,-0.0004653179394036148
2025-05-19,-0.002067512023561188
2025-05-20,0.012276234653821654
2025-05-21,-0.006214472009363544
2025-05-22,0.0035810887170285802
2025-05-23,-0.007135726142858814
2025-05-26,-0.0034133516511139135
2025-05-27,0.007164165050940243
2025-05-28,0.001453601737351741
2025-05-29,-0.0020795504771548195
2025-05-30,-0.009027255723064804
2025-06-02,0.006581340306481192
2025-06-03,0.003881793469573393
2025-06-04,-0.00862512095411563
2025-06-05,-0.00432726924664464
2025-06-06,-0.016326124010123948
2025-06-09,-0.0007
2025-06-10,-0.006872468250005092
2025-06-11,-0.008981576473918342
2025-06-12,0.0035890051655928954
2025-06-13,0.013275705152646144
2025-06-16,-0.009282423211966755
2025-06-17,0.0029968241916440703
2025-06-18,-0.0022285063601028294
2025-06-19,-0.0007239123763399703
2025-06-20,-0.015191420747928083
2025-06-23,0.00829639251769215
